USP1,APITD1-CORT///APITD1,PICALM,HBG2///HBG1,UNG,COX11,AREG,PLS3,ARMCX1,RAG1,VPREB1,HLF,PAWR,VPS13A,CRHBP,LOC101060817///GCSH,YME1L1,CLGN,TPD52,JAM2,NRIP1,DPPA4,LOC101929479///LOC727751///LOC642423///GOLGA2P7///GOLGA2P10,RCN2,SEMA3C,MYLK,AKAP12,REC8,HBA2///HBA1,CCL5,PCDH9,PHGDH,FAM30A,NUDT11,FOXN3,TRAC///TRAJ17///TRAV20///TRDV2,MRPL9,AVP,CD3D,NSMCE4A,CTDSPL,C8orf33,SLC4A1,RFC2,CX3CR1,TMEM38B,RFC5,BTBD3,C3AR1,GNLY,LDOC1,CD2,PTPRD,HELLS,PDE4B,VPREB3,IGHD,SRI,IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1,LOC102725526///IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHA2///IGHA1///IGH,GIMAP4,FAM3C,MIR631///NEIL1,CD79B,SC5D,TMEM8A,FNBP1,NAALADL1,BEX3,MAGOHB///MAGOH,HDGFRP3,IGHA2///IGHA1///IGH,ELMO2,IL4R,GIMAP1-GIMAP5///GIMAP5,DSG2,PLOD2,EREG,IFT57,CD70,ALAS2,ALDH1A1,TCF4,SERPINE2,C10orf10,CHMP2B,RPA3,HMGN5,EID1,DUSP26,TOP2A,NAP1L3,TSPYL5,DNTT,KYNU,ZNF334,LRIG1,MIS12,OXT,ATP6V0E2,HCK,MIR6733///EBNA1BP2,MME,SH3BP4,C2,ADGRE5,RAD51AP1,GNS,CFP,ZCCHC6,IQCJ-SCHIP1///SCHIP1,CGREF1,PIK3R1,ALAS1,SETDB1,STAG2,TMPRSS2,CITED2,INHBC,COL5A1,SOCS2,PXMP2,PLD1,IGKV1OR2-108,FYB,CDC42BPA,CCHCR1,GYPB,ABLIM1,WNT10B,DYSF,BIRC5,VCAN,WIPI1,DENND4A,CRYGD,TEF,EXOSC9,MOGAT2,ZNF135,PPP1R10,BLNK,ITGAX,ZC4H2,POU2AF1,IGHV3-23///IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1///IGH,FHIT,ADAM10,PRF1,TFEB,WTH3DI///RAB6A,KLF2,S100P,CD247,TYROBP,YEATS4,ROBO3,IGHM,BBX,CLDN10,CDA,TMEM135///DNAJB6,PRSS8,AASS,TRAT1,PON3,HEXIM1,EMCN,SERPINA1,CD8A,STAT2,PLCB4,TMEM243,NCF1C///NCF1B///NCF1,SNORA11E///SNORA11D///MAGED4///MAGED4B,NPY,IGLC1,ARID3A,DUSP7,TMEM121,LCK,S100A8,EHBP1L1,FAM169A,ZCWPW1,PAX5,F2RL1,SULT1B1,TRPM2,ALOX5,GGH,OPCML,APOC1,TAOK2,LOC100996919///CD8B,IL13RA1,RAB5C,HIST3H2A,TRAC,WT1,Class
0.757496495,0.560962478,0.760529938,0.975659526,0.715754309,0.798721059,0.63074319,0.205718405,0.712994589,0.267848126,0.450231012,0.356899339,0.178312397,0.395174937,0.568277962,0.743683908,0.717835064,0.251957198,0.403312962,0.274999335,0.026920104,0.279084283,0.043417191,0.766746887,0.089069585,0.147396708,0.064616719,0.738763112,0.99530232,0.498812704,0.148875952,0.675901879,0.890935866,0.182579398,0.825436418,0.761190851,0.705534922,0.282644177,0.982248116,0.721896523,0.259142551,0.771578132,0.843543977,0.603863038,0.581218569,0.454218106,0.636072174,0.620304924,0.810149771,0.615794988,0.49982344,0.93592047,0.329729355,0.226380151,0.860839093,0.211759482,0.350556725,0.385930614,0.256550883,0.180034332,0.526005437,0.566211231,0.222785439,0.141440259,0.635696392,0.324202062,0.832146867,0.418359034,0.240409425,0.586297987,0.033542607,0.839621187,0.56647058,0.789493285,0.729011495,0.069519766,0.133590245,0.269895305,0.621885275,0.533137185,0.718331465,0.096749519,0.76164016,0.512537813,0.295083874,0.492663819,0.805220484,0.387603716,0.642731068,0.247206364,0.485108334,0.019399893,0.373144245,0.97255246,0.222212398,0.055415709,0.063778251,0.629150222,0.349658715,0.402512601,0.745833178,0.669950817,0.147396708,0.12627772,0.402512601,0.835412434,0.546889283,0.438404103,0.193570955,0.725563341,0.361181862,0.048407022,0.916574001,0.754496703,0.803001338,0.725483419,0.458807107,0.947374234,0.572565303,0.440762906,0.876279539,0.859242654,0.240409425,0.276948661,0.686322276,0.189368243,0.608986937,0.621240012,0.35216246,0.264410082,0.718785495,0.58155495,0.526353759,0.3797218,0.460006819,0.346938776,0.212688577,0.707123651,0.280770419,0.050011581,0.175690437,0.373958447,0.372980993,0.614838625,0.359138367,0.282229874,0.47519255,0.578765645,0.851397498,0.385624855,0.410107697,0.835164853,0.955865255,0.759594735,0.961250613,0.369187715,0.279084283,0.681479091,0.755405762,0.546699761,0.200545682,0.813738554,0.400741468,0.017140729,0.750377495,0.508989939,0.648311302,0.0376105,0.599249035,0.592156872,0.725163437,0.06051825,0.737838663,0.548776111,0.584727338,0.573522977,0.350735816,0.632325763,0.365535008,0.074981093,0.689985142,0.987284431,0.582895792,0.033542607,0.370350075,0.490842478,0.731241032,0.637879655,0.74344822,0.515093347,0.418193414,0.606287952,0.203030192,0.393008693,0.478720702,0.274781116,0.742897336,0.497289147,0.615427602,0.467335599,1
0.797788487,0.551363548,0.785779169,0.971800424,0.815556069,0.858295477,0.289333703,0.249975632,0.546644467,0.053494081,0.288536397,0.11041152,0.591595908,0.676174894,0.356056063,0.865713046,0.658960377,0.342047681,0.568059228,0.489613082,0.897906115,0.020307522,0.405846259,0.838069667,0.257841136,0.097119804,0.322847646,0.648002849,0.994487669,0.418297611,0.615928303,0.653325287,0.193248638,0.175705023,0.817422206,0.722487887,0.735969174,0.126810064,0.622116877,0.668748597,0.093930557,0.768429581,0.762470755,0.597585369,0.503729659,0.372891899,0.76198283,0.841035062,0.923868054,0.53491241,0.504566525,0.555694353,0.500234287,0.717074205,0.42006654,0.220072698,0.734274051,0.383756862,0.535101732,0.247579608,0.112695664,0.729380274,0.254422954,0.34088722,0.637117601,0.670067903,0.919473672,0.053494081,0.936086163,0.672901761,0.522783084,0.967752688,0.578579547,0.653912379,0.707989394,0.721086699,0.03427941,0.947612937,0.639007951,0.459338667,0.636565908,0.063542761,0.327069786,0.465293898,0.201250197,0.489968412,0.797788487,0.375002218,0.694258671,0.34786849,0.758005306,0.019094564,0.239619665,0.101437392,0.268581129,0.384093344,0.137573427,0.660448596,0.208357916,0.522245368,0.58779294,0.643161292,0.196275615,0.31744815,0.415917698,0.873962022,0.662889808,0.494965356,0.618171388,0.832019702,0.935575797,0.11437957,0.940207833,0.807923283,0.798019919,0.799249739,0.503010242,0.941748927,0.512144778,0.212733964,0.575518434,0.774962025,0.432650426,0.606050089,0.870252257,0.016512204,0.544834928,0.476955472,0.432216705,0.386101752,0.591274452,0.541358336,0.192325239,0.318359707,0.385768259,0.14672978,0.023772787,0.747255273,0.175705023,0.045795661,0.260961112,0.4309108,0.58779294,0.597269359,0.499261899,0.460235136,0.429158421,0.6181016,0.741095455,0.215971645,0.496076835,0.848547775,0.49950533,0.485088565,0.966460838,0.493973457,0.065807735,0.717834353,0.854188056,0.765535153,0.073002317,0.833798595,0.404756908,0.010671538,0.597585369,0.400505869,0.314498862,0.080994968,0.125192696,0.63717882,0.641785047,0.095854988,0.579844237,0.443659515,0.143347641,0.576968543,0.510684905,0.699190749,0.346777844,0.040816327,0.202674382,0.831893518,0.349531693,0.057095658,0.426009857,0.385099786,0.069470685,0.623963918,0.568059228,0.119821406,0.702237636,0.396336261,0.220781495,0.529463461,0.328321669,0.601347425,0.621360381,0.653325287,0.629489853,0.807874348,1
0.655614918,0.435013469,0.823226691,0.990889908,0.679218576,0.68272783,0.318398497,0.021301095,0.320239564,0.22526181,0.06949775,0.036152093,0.151800228,0.405671299,0.38987739,0.750933569,0.768922241,0.169575176,0.441554427,0.462065492,0.87241491,0.278968461,0.244897959,0.70966358,0.300132172,0.18516335,0.067312966,0.631901541,0.99793705,0.734065433,0.151800228,0.347484848,0.910895419,0.215981457,0.789687856,0.818399883,0.703529911,0.169190551,0.727749783,0.597591801,0.267676219,0.679467469,0.968553348,0.541418656,0.83589364,0.58164382,0.692287175,0.713271211,0.697923691,0.718884203,0.394203018,0.617271147,0.016608907,0.292441505,0.700113814,0.188092699,0.870996005,0.461576063,0.716000229,0.703003773,0.497299105,0.608491999,0.165273661,0.580576701,0.677518913,0.709430495,0.822905392,0.24537139,0.932122356,0.518458589,0.295184074,0.980367841,0.697825895,0.665955034,0.748291268,0.332034067,0.015043392,0.250243439,0.557130272,0.425465788,0.951655197,0.43202964,0.545666829,0.470464839,0.27678056,0.51009069,0.717053018,0.33882667,0.622064212,0.281705281,0.461576063,0.064318237,0.300942819,0.648586527,0.818986142,0.019707422,0.062784148,0.549566144,0.167639376,0.52416866,0.87966765,0.554758936,0.195481354,0.563792304,0.417592254,0.807142479,0.393907691,0.741537287,0.770791213,0.764211669,0.812961056,0.040171702,0.809626574,0.698948192,0.875350318,0.59462248,0.380061339,0.890761411,0.585938854,0.12244898,0.716000229,0.659906424,0.535051068,0.863865997,0.821476346,0.020408163,0.17519886,0.892477881,0.263462228,0.241573719,0.694229288,0.567877704,0.922485273,0.407612179,0.47686563,0.531407294,0.370458828,0.69388161,0.232967541,0.040816327,0.220718105,0.576958134,0.683999615,0.289436837,0.510518891,0.706898905,0.5731249,0.680014086,0.84508297,0.405252928,0.496702131,0.902388577,0.312943757,0.677368337,0.981043624,0.363532326,0.16447442,0.860030367,0.681941678,0.481183873,0.528872275,0.69101327,0.35549841,0.246781673,0.361512217,0.440316229,0.574775427,0.027206551,0.878956494,0.6128059,0.748410194,0.154647227,0.60732073,0.671693663,0.042638248,0.452450996,0.468807601,0.764773098,0.454609432,0.073029389,0.597879505,0.987089097,0.730660227,0.258416685,0.537288991,0.490531765,0.322603512,0.629281249,0.833858449,0.398292333,0.559925752,0.356716028,0.196842187,0.524663016,0.516421865,0.61789264,0.804440077,0.683902035,0.653352783,0.706521614,1
0.782393373,0.638279112,0.86743059,0.972635161,0.80113439,0.64090573,0.231696799,0.31540892,0.051919788,0.041509855,0.678266589,0.107108504,0.480273281,0.27748648,0.451875572,0.664949419,0.766059505,0.014797447,0.241311886,0.206292445,0.805268411,0.449671989,0.111012876,0.624646329,0.271814861,0.232422339,0.159691066,0.609956415,0.994869479,0.740491287,0.119356009,0.523683202,0.843310482,0.16927165,0.823438707,0.802350883,0.715170363,0.154715678,0.975496588,0.673887408,0.463021376,0.691656124,0.892666667,0.542803044,0.671696422,0.434952572,0.775512822,0.495341827,0.732915326,0.477019242,0.450086559,0.660669109,0.48724413,0.620477713,0.639230414,0.236466639,0.859570871,0.492341783,0.784834388,0.701010275,0.212456454,0.560244267,0.289122404,0.32604005,0.724215612,0.625949373,0.837622422,0.049430801,0.348513411,0.72950791,0.057849808,0.97745723,0.687211004,0.292464492,0.857608208,0.116639404,0.124876527,0.015945042,0.39750198,0.559526627,0.704569485,0.056112506,0.216840332,0.619739642,0.19325079,0.587379727,0.840383596,0.116180549,0.542129239,0.375428506,0.750682353,0.087510637,0.370996116,0.126787335,0.437183193,0.148247238,0.102040816,0.551221111,0.352826902,0.496770179,0.934876387,0.643724123,0.1882909,0.293435261,0.564773297,0.832015768,0.507478568,0.640251346,0.31540892,0.762425688,0.368375592,0.159282887,0.879812683,0.563183798,0.769333619,0.575532414,0.239485087,0.864647261,0.574634275,0.023550175,0.70125244,0.81619381,0.483250081,0.765276057,0.87163515,0.128202736,0.276523287,0.67779664,0.596524829,0.362834086,0.233623574,0.592956927,0.62253356,0.342974737,0.344815044,0.380590517,0.082233995,0.69512346,0.21113988,0.019640418,0.123910789,0.386823749,0.608573878,0.355710644,0.457439961,0.730852624,0.613533887,0.678794287,0.834075234,0.223042258,0.395981852,0.898056848,0.274186932,0.845949128,0.964285678,0.437876248,0.171082941,0.687721192,0.803292162,0.618851264,0.142857143,0.767550639,0.409684534,0.020244568,0.612548748,0.59385337,0.340022261,0.122012015,0.650264031,0.833391178,0.606564191,0.564509054,0.719652549,0.241765018,0.167805465,0.583573946,0.407728661,0.658319955,0.050059699,0.129603317,0.196262719,0.981579435,0.455417745,0.018252354,0.14736264,0.370271709,0.199792496,0.730527361,0.740491287,0.645659084,0.732955585,0.68159105,0.251004313,0.683324145,0.522278217,0.332178942,0.46051101,0.687607902,0.521952959,0.510543655,1
0.799518015,0.645937841,0.81741614,0.873924391,0.698336573,0.644313338,0.331426147,0.307647765,0.245131509,0.176754768,0.041471113,0.329105584,0.407582282,0.125603123,0.451319001,0.830459107,0.642268554,0.122735478,0.070394065,0.303728854,0.539404244,0.306886694,0.072740637,0.620195958,0.053019233,0.215515408,0.29722769,0.689117897,0.990264008,0.778436657,0.116361825,0.615889303,0.729509494,0.207882396,0.785819361,0.578279267,0.74526318,0.123217785,0.530054234,0.685687013,0.244000056,0.795454975,0.67146114,0.675170818,0.941809763,0.563680289,0.679846199,0.595086448,0.598294113,0.274612431,0.539074797,0.680077759,0.06738469,0.44806791,0.253305293,0.280448079,0.742144088,0.321185692,0.604809388,0.402008534,0.096161894,0.328205642,0.204401921,0.319057178,0.639309804,0.642542109,0.850468662,0.049543338,0.069799088,0.52307011,0.053584628,0.939659039,0.707073298,0.790071994,0.766495636,0.115353419,0.226793574,0.206625727,0.495691437,0.398603033,0.289330102,0.129790579,0.655199442,0.465391665,0.244897959,0.500313866,0.883909169,0.247676772,0.466366445,0.382439849,0.85595964,0.218174437,0.071573943,0.071573943,0.740984563,0.032308128,0.061739094,0.654488644,0.169108701,0.441856292,0.932824741,0.770735485,0.161670323,0.116361825,0.473725557,0.884777304,0.426697771,0.629064836,0.868091661,0.35917228,0.806148118,0.186767792,0.902263563,0.841336515,0.736500728,0.569564479,0.42302766,0.830822047,0.62959103,0.209439142,0.784881314,0.779932723,0.379803549,0.581754749,0.734513473,0.030669772,0.223926112,0.611229841,0.469520237,0.433688306,0.284328495,0.714640311,0.899799181,0.356101086,0.431183328,0.387329214,0.419877462,0.737513824,0.506874325,0.023616828,0.407109419,0.628989584,0.708138059,0.493349176,0.35917228,0.500313866,0.602582031,0.637922263,0.679556457,0.613988797,0.215217145,0.835100656,0.360929275,0.453379798,0.981476422,0.31887868,0.080561689,0.822068927,0.540827516,0.558612452,0.585273736,0.624436529,0.432856183,0.014447469,0.02106408,0.485212278,0.461948912,0.242642556,0.828163518,0.682324643,0.694787235,0.069799088,0.64862333,0.761192032,0.207882396,0.623977071,0.426697771,0.607821436,0.457953876,0.292682918,0.237316239,0.990402413,0.512312356,0.030669772,0.251527103,0.394652786,0.013617088,0.599731676,0.804530849,0.467458435,0.662705281,0.548904277,0.199472746,0.525306331,0.320124525,0.606650353,0.684893119,0.692062234,0.501000227,0.504292447,1
0.637604961,0.512583295,0.809856324,0.557962469,0.478426075,0.673173522,0.224803458,0.20258253,0.390528262,0.389423241,0.065830596,0.035218157,0.222611301,0.441362743,0.339148294,0.66965377,0.724370877,0.256878498,0.139020501,0.530380206,0.743477419,0.319919283,0.020408163,0.579767617,0.015057341,0.327581331,0.160469594,0.687310301,0.983025926,0.689010948,0.028252645,0.643802514,0.10613467,0.156646969,0.821633912,0.76010471,0.684930451,0.38277857,0.699851448,0.747122963,0.205872999,0.704756266,0.610121383,0.52699124,0.967870724,0.391078673,0.569845445,0.595088184,0.860780982,0.578801225,0.547492654,0.65186224,0.020076454,0.140678469,0.631596219,0.262142375,0.7294082,0.341298073,0.678442774,0.53876665,0.813945204,0.542956104,0.377290895,0.515310208,0.620756353,0.630676408,0.787981455,0.617478904,0.743514207,0.56490753,0.020408163,0.947101524,0.725218449,0.865327834,0.889472959,0.284133292,0.193240596,0.220066117,0.50876311,0.711502584,0.167041093,0.200303866,0.622744997,0.480111031,0.201447756,0.533065376,0.81718952,0.451434652,0.634758192,0.248734311,0.510329869,0.215827193,0.342073538,0.100792071,0.819677901,0.057513177,0.137341411,0.489098037,0.37227335,0.73833438,0.969958317,0.634828038,0.193642326,0.331314328,0.679470323,0.929478801,0.320549842,0.752117127,0.970833478,0.826905602,0.778857117,0.296347714,0.730062535,0.755466618,0.834527583,0.510329869,0.22355375,0.91711815,0.497542344,0.077101473,0.584883412,0.4994287,0.488849716,0.734674727,0.798367305,0.240769787,0.421230528,0.459322657,0.352262991,0.258906781,0.729539223,0.686703829,0.980493028,0.399524594,0.520555788,0.510706852,0.205872999,0.619272298,0.375697637,0.018846207,0.226361248,0.693181828,0.814708016,0.273557485,0.527578828,0.555331501,0.486978555,0.745781878,0.741555026,0.836764806,0.294275068,0.949578688,0.520676479,0.58376585,0.986481177,0.38277857,0.104785159,0.768200374,0.56244986,0.569269692,0.888964647,0.58142742,0.383744336,0.017685157,0.299521024,0.434466246,0.616802817,0.035218157,0.983171336,0.649643803,0.753800976,0.050398854,0.660396853,0.942912195,0.043537759,0.547178897,0.606744311,0.763849745,0.553082845,0.133917667,0.62252487,0.998788591,0.859524447,0.027428293,0.281152839,0.47528197,0.481783509,0.643129424,0.785178063,0.802266837,0.558565594,0.501672778,0.212135631,0.66095897,0.305690465,0.653092828,0.756730048,0.478686118,0.7444317,0.293112265,1
0.549431644,0.469115273,0.805617847,0.775338256,0.743401538,0.830184744,0.2089413,0.263027987,0.386174948,0.340896043,0.277973944,0.097957243,0.365690302,0.458673323,0.524642292,0.769386721,0.622081444,0.169806058,0.158098078,0.210206672,0.781634618,0.225933766,0.150701871,0.723095503,0.063792366,0.414608895,0.178246229,0.600979277,0.982591645,0.760831872,0.083214442,0.589851912,0.852147695,0.133067195,0.826134652,0.650280666,0.650164067,0.133067195,0.278194515,0.682547827,0.11157795,0.704585453,0.453354196,0.594252327,0.646341642,0.53721863,0.725298699,0.646874754,0.552574313,0.440749241,0.587617831,0.586842438,0.071138931,0.325089327,0.237740669,0.330892594,0.668519574,0.386969833,0.56240874,0.415073266,0.295346752,0.555789948,0.189655877,0.46276353,0.600224326,0.571428571,0.833908012,0.040816327,0.762440102,0.590770097,0.105048766,0.944754762,0.680403122,0.599315222,0.66835458,0.239825477,0.161876401,0.250539305,0.620419987,0.494065181,0.230173336,0.26980601,0.58481419,0.50781617,0.200165145,0.552659545,0.844776534,0.299549854,0.637575469,0.160472427,0.752762307,0.018891329,0.430262606,0.170993125,0.818683142,0.019188126,0.109436948,0.603453817,0.298758138,0.356341165,0.86906812,0.666254424,0.115071488,0.230728471,0.500390717,0.881316821,0.538348084,0.691386293,0.788686185,0.733580294,0.669725956,0.095860759,0.795594544,0.813765688,0.833383486,0.619548715,0.506441052,0.910787987,0.581181686,0.241877898,0.879643082,0.645331224,0.355482756,0.639905733,0.722626713,0.016851623,0.249023328,0.50952421,0.496231971,0.278854261,0.757898076,0.679296927,0.493217301,0.272349967,0.506096054,0.516625762,0.288498698,0.775013801,0.218140313,0.060553733,0.254013565,0.509977669,0.368181419,0.509069904,0.354965773,0.183673469,0.429956021,0.577653018,0.557129857,0.480545542,0.254990462,0.912734931,0.245159414,0.349891623,0.970644875,0.481029088,0.106527627,0.55928982,0.641001251,0.752343983,0.21239144,0.768260622,0.315206751,0.013028813,0.018583738,0.422822613,0.490287643,0.146577271,0.693034848,0.569149055,0.729931924,0.084775139,0.653296186,0.255960541,0.222789091,0.562164123,0.422224493,0.676428092,0.409277059,0.055695787,0.188480236,0.896864582,0.565564069,0.207984002,0.368181419,0.47141137,0.234550447,0.566765617,0.73235699,0.430262606,0.663349337,0.498617095,0.174484378,0.599618641,0.303832362,0.524874422,0.803324175,0.551720163,0.574069795,0.761148219,1
0.741542246,0.592777068,0.798008975,0.9917602,0.774838869,0.785318313,0.344062207,0.227686611,0.455929528,0.093408834,0.274243552,0.068337356,0.310850596,0.470431718,0.457778474,0.687268682,0.558487916,0.30999963,0.464211452,0.411012477,0.681061233,0.217251446,0.214290127,0.538066914,0.036358121,0.206712262,0.232917093,0.641644348,0.994896322,0.703063209,0.247565512,0.769325092,0.663869001,0.160297636,0.795935199,0.68180955,0.727710323,0.169590308,0.564182249,0.644364328,0.154595835,0.687942936,0.857551286,0.655418655,0.967429126,0.601414828,0.740745086,0.730986847,0.698894452,0.604289648,0.542595427,0.521529937,0.024630263,0.577589195,0.542782207,0.142422284,0.873421063,0.403043043,0.864431086,0.763529771,0.506460879,0.563090349,0.273359932,0.617640448,0.633347696,0.667029144,0.845721959,0.541283732,0.930343687,0.580880231,0.061962165,0.983195563,0.686874544,0.835162419,0.710225515,0.218047155,0.1239995,0.412707753,0.581656814,0.382753749,0.68443996,0.045151541,0.772744765,0.544085467,0.207864046,0.498791716,0.802062066,0.223227328,0.518317084,0.145774646,0.84331322,0.043444601,0.474636518,0.811197741,0.829227188,0.29805268,0.284066381,0.593828352,0.404763186,0.735984005,0.933562422,0.664926949,0.162424431,0.196423151,0.559137458,0.888939065,0.590401257,0.75043737,0.937815709,0.806116671,0.906847571,0.193096568,0.858172319,0.752342321,0.785867091,0.579866677,0.355445425,0.924054133,0.548680999,0.118684333,0.859018478,0.701414384,0.423024608,0.941508063,0.753628618,0.017655503,0.334979934,0.65388925,0.383932855,0.234075932,0.906565029,0.702415019,0.964547909,0.429770554,0.50445491,0.255057153,0.182465167,0.60763295,0.366184445,0.046823995,0.275778139,0.889568455,0.765536792,0.508119607,0.567429193,0.776086304,0.507346983,0.673988808,0.590102701,0.751620322,0.473624063,0.959703074,0.610360256,0.575368305,0.982539074,0.462271348,0.117032157,0.722859637,0.671864768,0.603700278,0.617574629,0.652044971,0.204081633,0.005451564,0.07985175,0.229374708,0.533642389,0.121385962,0.906347655,0.625464143,0.640669391,0.037667886,0.612918144,0.867869406,0.278589285,0.511649244,0.773456268,0.657966611,0.176857209,0.053958102,0.585118863,0.993156211,0.746967654,0.034335225,0.414579053,0.484649096,0.23748937,0.355037771,0.692668569,0.52449047,0.650353824,0.403356808,0.264976118,0.629555968,0.539964566,0.650996767,0.479015405,0.551801012,0.636851655,0.466956736,1
0.764315271,0.67973253,0.74750499,0.662554544,0.781928777,0.824427611,0.037679042,0.221711106,0.351918282,0.053033839,0.053812461,0.086905525,0.017787902,0.395353006,0.447619771,0.756442623,0.371271635,0.15820813,0.460718787,0.238808707,0.747467658,0.021346638,0.272870554,0.672095395,0.334344227,0.214323909,0.257083962,0.504038459,0.97986376,0.696170406,0.449939729,0.773246391,0.835803855,0.213777898,0.759529581,0.617169201,0.783401291,0.170729543,0.601793681,0.744913653,0.112986325,0.731601229,0.220167068,0.638543831,0.948403521,0.601950831,0.721453751,0.691773037,0.861914933,0.398625774,0.527138143,0.600690642,0.208745181,0.083164383,0.267870352,0.10625777,0.594852679,0.526292646,0.553832409,0.312519093,0.337094067,0.547517862,0.262335514,0.509965203,0.689061777,0.444020878,0.754807034,0.112986325,0.962527723,0.694548858,0.060512135,0.908540136,0.430977745,0.662055013,0.695504207,0.250683983,0.009714107,0.379482395,0.678672391,0.441438305,0.207307763,0.236528399,0.675462575,0.593634713,0.525565765,0.603906294,0.861016247,0.305704253,0.599105734,0.213229317,0.725977683,0.199623239,0.388479623,0.946028314,0.861029702,0.064320469,0.135810214,0.607385182,0.214051223,0.766213018,0.922400966,0.78176135,0.202240784,0.342280569,0.613408116,0.897246398,0.533227018,0.704097666,0.810388199,0.6689981,0.927527147,0.044821254,0.854377043,0.852668811,0.792055424,0.657732798,0.219387311,0.907098323,0.368925134,0.304456229,0.916023824,0.776007217,0.477047797,0.602734992,0.762914931,0.054583907,0.644984291,0.512381432,0.304873256,0.220941643,0.910374265,0.781621713,0.962654789,0.341665085,0.461348644,0.385948901,0.186595844,0.639846708,0.170729543,0.02839232,0.307792833,0.889781201,0.545371221,0.511742904,0.322368494,0.216215056,0.572067921,0.720764406,0.553521516,0.469098019,0.430338438,0.915858533,0.792345956,0.453365678,0.981834733,0.495947642,0.068779122,0.692985465,0.630429159,0.575149107,0.55926228,0.659820627,0.488304909,0.014443214,0.049844835,0.461977007,0.556203212,0.201869762,0.931740638,0.490832031,0.499216215,0.157266868,0.655108326,0.838917398,0.3358295,0.394134941,0.39465779,0.652723404,0.389015992,0.118121487,0.187830286,0.995604219,0.443567163,0.455464508,0.238305394,0.418755706,0.245917059,0.587003695,0.56645539,0.480995773,0.728339667,0.245430866,0.264885777,0.561582568,0.258637127,0.61448873,0.65284608,0.248083269,0.527017524,0.650441799,1
0.770299673,0.623305299,0.750191081,0.847133462,0.794104578,0.755515606,0.757429971,0.347108027,0.511837136,0.310307847,0.302324099,0.102040816,0.334668922,0.456405188,0.485265687,0.786948127,0.774207513,0.263145669,0.389354443,0.119714555,0.308067243,0.250470179,0.123544334,0.695846089,0.109983085,0.124631063,0.286920827,0.819044185,0.983766738,0.244396424,0.106375006,0.7717291,0.084950773,0.20664403,0.86580868,0.839672701,0.773791119,0.033857376,0.979259581,0.605877235,0.548251941,0.797591035,0.395021261,0.679614074,0.484862492,0.322639926,0.729935839,0.591808243,0.922039862,0.236124224,0.465008613,0.93329158,0.072916488,0.592776214,0.921084127,0.234518734,0.346494109,0.370612115,0.471086413,0.459907981,0.152070072,0.529622058,0.226779722,0.615539188,0.642499053,0.600216906,0.847329468,0.560125282,0.250251792,0.641195308,0.170964337,0.902065836,0.646880754,0.802628373,0.71339048,0.102040816,0.341830627,0.427320266,0.452454674,0.102040816,0.248047617,0.118605192,0.630998106,0.798593104,0.143968562,0.679963188,0.861403237,0.118047095,0.687581144,0.172283734,0.717170332,0.018882476,0.392205391,0.925915123,0.277680646,0.22477804,0.232076356,0.5831154,0.24237259,0.534780108,0.823942685,0.687919481,0.205368735,0.190122104,0.638236345,0.945973841,0.613738478,0.5852179,0.324957948,0.639753155,0.266345626,0.268809392,0.947922448,0.887307951,0.731925857,0.775660317,0.201901532,0.901946421,0.365814576,0.122997743,0.724650876,0.827525179,0.436816788,0.274590415,0.691445072,0.206961034,0.245352584,0.479842407,0.485936418,0.281263856,0.924974871,0.71069147,0.623759586,0.406098749,0.299572262,0.10146961,0.412952348,0.847834709,0.273216693,0.019069352,0.206961034,0.477781848,0.61779239,0.429121105,0.142382051,0.059371519,0.544048489,0.634839212,0.626992773,0.269418618,0.419670529,0.838607436,0.970982135,0.552989025,0.971023609,0.499857769,0.193635038,0.281821337,0.601918798,0.564420929,0.735663397,0.897975843,0.421249073,0.109388352,0.360513425,0.566790295,0.579447592,0.179134888,0.69723429,0.645278901,0.63922663,0.096205848,0.669407715,0.856573818,0.663762576,0.65212525,0.032001045,0.62541869,0.310466589,0.018592471,0.401459945,0.995279324,0.211937175,0.165570147,0.257892541,0.565904118,0.45285255,0.737747944,0.780623589,0.600131534,0.559217836,0.361144554,0.173591871,0.549639515,0.203358331,0.487672987,0.512418016,0.750230413,0.799223368,0.692443457,1
