Gene.symbol,GSM1057835,GSM1057836,GSM1057837,GSM1057838,GSM1057839,GSM1057840,GSM1057841,GSM1057842,GSM1057843,GSM1057844,GSM1057845,GSM1057846,GSM1057847,GSM1057848,GSM1057849,GSM1057850,GSM1057851,GSM1057852,GSM1057853,GSM1057854,GSM1057855,GSM1057856,GSM1057857,GSM1057858,GSM1057859,GSM1057860,GSM1057861,GSM1057862,GSM1057863,GSM1057864,GSM1057865,GSM1057866,GSM1057867,GSM1057868,GSM1057869,GSM1057870,GSM1057871,GSM1057872,GSM1057873,GSM1057874,GSM1057875,GSM1057876,GSM1057877,GSM1057878,GSM1057879,GSM1057880,GSM1057881,GSM1057882,GSM1057883,GSM1057884,GSM1057885,GSM1057886,GSM1057887,GSM1057888,GSM1057889,GSM1057890,GSM1057891,GSM1057892,GSM1057893,GSM1057894,GSM1057895,GSM1057896,GSM1057897,GSM1057898,GSM1057899,GSM1057900,GSM1057901,GSM1057902,GSM1057903,GSM1057904,GSM1057905,GSM1057906,GSM1057907,GSM1057908,GSM1057909,GSM1057910,GSM1057911,GSM1057912,GSM1057913,GSM1057914,GSM1057915,GSM1057916,GSM1057917,GSM1057918,GSM1057919,GSM1057920,GSM1057921,GSM1057922,GSM1057923,GSM1057924,GSM1057925,GSM1057926,GSM1057927,GSM1057928,GSM1057929,GSM1057930,GSM1057931,GSM1057932,GSM1057933,GSM1057934,GSM1057935,GSM1057936,GSM1057937,GSM1057938,GSM1057939,GSM1057940,GSM1057941,GSM1057942
CCHCR1,0.205190262,0.313251597,0.258569694,0.238228833,0.321351877,0.293565381,0.300650989,0.448827192,0.395694845,0.264286514,0.158017493,0.517585936,0.670690522,0.467684077,0.30579227,0.274335102,0.466621239,0.27681164,0.297906088,0.262831024,0.235054072,0.243411621,0.287102521,0.207007155,0.282017583,0.315590732,0.188365158,0.127650093,0.288916289,0.327390104,0.258181956,0.327118681,0.372051596,0.314704724,0.602322804,0.277965862,0.457371604,0.413035909,0.218740161,0.337106476,0.478353725,0.315100025,0.302844113,0.633889605,0.201932938,0.255536777,0.26204866,0.216642531,0.255773829,0.262966462,0.656896735,0.50221172,0.336250682,0.52630129,0.659109759,0.28402583,0.54857307,0.282084914,0.36785631,0.608986937,0.544834928,0.17519886,0.276523287,0.223926112,0.421230528,0.249023328,0.334979934,0.644984291,0.245352584,0.207695527,0.628581841,0.42376874,0.272163076,0.249171003,0.312927535,0.634554522,0.293146009,0.257924023,0.448706654,0.321637051,0.333491251,0.364407595,0.446405838,0.329544362,0.297015277,0.169048085,0.257532006,0.497157027,0.411205811,0.340814237,0.204902985,0.52864041,0.421462534,0.612244898,0.413505041,0.212780832,0.451866168,0.247034638,0.305385859,0.372631825,0.307331031,0.563119003,0.585117595,0.751295578,0.658185842,0.582022279,0.696162599,0.702051313
SLC35D1,0.662005722,0.725647263,0.745950992,0.862519473,0.707859049,0.741580352,0.828730611,0.678250321,0.596133292,0.552872214,0.780435874,0.586374979,0.697268259,0.559349538,0.625948393,0.763671207,0.669791023,0.504165612,0.528050054,0.64225388,0.628229285,0.610087002,0.614291022,0.721115469,0.546911177,0.51424475,0.378072375,0.651701459,0.714890745,0.563120423,0.619478203,0.498332901,0.745031347,0.574622378,0.70485304,0.662696842,0.576682336,0.751839657,0.594621268,0.64666667,0.501012926,0.631659664,0.757277269,0.761096627,0.62032531,0.711191621,0.674321041,0.739357076,0.647636189,0.59800647,0.760265967,0.760095578,0.701402072,0.591166801,0.466285558,0.584835792,0.521473709,0.745164822,0.736986317,0.684568679,0.770128664,0.703290897,0.681938577,0.642747089,0.568981303,0.606345591,0.569392562,0.625404046,0.678505368,0.705428931,0.634948189,0.752545159,0.569186483,0.633820455,0.769927308,0.556277148,0.648415136,0.560995091,0.607539035,0.691881031,0.549630733,0.556232976,0.833539901,0.671535453,0.766012264,0.628481488,0.638714361,0.807490906,0.783862279,0.816728239,0.592474166,0.63758872,0.758769344,0.711674398,0.534515201,0.508887783,0.829169848,0.764322541,0.631307205,0.824125504,0.789658664,0.62345272,0.669692738,0.661657148,0.892747916,0.79495498,0.767879934,0.869701992
C3AR1,0.899717865,0.910488976,0.747493941,0.720867252,0.92077804,0.508985632,0.897779249,0.958136329,0.974546587,0.968745117,0.870959207,0.960881925,0.612316132,0.972532433,0.699385754,0.943488428,0.751446295,0.854833462,0.582974166,0.826384302,0.683277745,0.821929693,0.498085117,0.554098845,0.551020408,0.930771013,0.897310168,0.666312793,0.813813572,0.833467363,0.836829278,0.888033045,0.433041095,0.664449029,0.66522832,0.627638526,0.590928857,0.568892598,0.373535721,0.7731206,0.54026283,0.947163862,0.816317593,0.927596379,0.650121105,0.453387833,0.866134163,0.854815455,0.765777575,0.903176383,0.515838494,0.729803356,0.81974933,0.682274149,0.82869433,0.722753414,0.610214719,0.774946383,0.731855927,0.810149771,0.923868054,0.697923691,0.732915326,0.598294113,0.860780982,0.552574313,0.698894452,0.861914933,0.922039862,0.740205416,0.546834294,0.506305585,0.899145955,0.5847002,0.624541958,0.692740775,0.946356874,0.938649749,0.636762568,0.775684863,0.876635573,0.638433218,0.843049838,0.79342082,0.924979025,0.9260063,0.939736806,0.429000006,0.772293307,0.881614035,0.874353854,0.862832805,0.71787066,0.567047962,0.949695092,0.707506407,0.556786248,0.809881337,0.965217738,0.695171047,0.909571111,0.651449926,0.507037701,0.706561678,0.298124669,0.265898141,0.45545899,0.354019042
NCF2,0.441321471,0.699258919,0.830874921,0.456565709,0.697436515,0.655748388,0.525049041,0.645914368,0.931242903,0.918361083,0.460396497,0.747159259,0.884326257,0.967187918,0.628030868,0.690745236,0.874765539,0.97412636,0.901580391,0.968656143,0.963201288,0.966607498,0.921263907,0.70211119,0.668205665,0.95971376,0.966904464,0.951628668,0.690966978,0.953913159,0.941247319,0.951947914,0.642585474,0.639837159,0.716485267,0.696412368,0.807037838,0.623165028,0.11511575,0.921854556,0.760470293,0.943622986,0.338335935,0.686632993,0.945986551,0.27723295,0.763202196,0.879709885,0.957274595,0.927535735,0.346938776,0.64942346,0.23342308,0.898290908,0.920912058,0.905503242,0.708735451,0.726026272,0.725114865,0.716630679,0.320528277,0.878307694,0.934348189,0.94044472,0.978032936,0.893751312,0.962436389,0.963083988,0.811298627,0.913210759,0.512506801,0.506305585,0.88002912,0.650882357,0.255017175,0.479520422,0.967833402,0.94982574,0.53394733,0.935172553,0.966616043,0.961592541,0.613541241,0.92861343,0.864185053,0.972108275,0.944861043,0.668768047,0.938808766,0.584950613,0.860290325,0.952620691,0.844990059,0.531647554,0.973011115,0.935725698,0.756938068,0.960232187,0.719592664,0.31300308,0.408329483,0.427930907,0.173067176,0.362923701,0.323019267,0.44104021,0.450536967,0.151873409
CD247,0.698558832,0.643832398,0.564835474,0.744528399,0.575169558,0.674057442,0.512329638,0.635618183,0.583700926,0.800493922,0.211710105,0.398490372,0.808070902,0.555380451,0.824518161,0.600348091,0.363274759,0.284112101,0.58545801,0.63566747,0.840505343,0.645233179,0.320217189,0.65882868,0.565413458,0.627201079,0.686513789,0.334895381,0.581885466,0.716269726,0.716447847,0.454485077,0.598139948,0.58061008,0.83155872,0.677985779,0.73114791,0.761054317,0.28311852,0.871129925,0.767497608,0.239165865,0.235683814,0.594587419,0.589374464,0.84449977,0.250662682,0.700434579,0.28590486,0.557555155,0.790027189,0.288344081,0.618337293,0.523020498,0.676059838,0.439304487,0.685739319,0.545956222,0.725033854,0.759594735,0.485088565,0.677368337,0.845949128,0.453379798,0.58376585,0.349891623,0.575368305,0.453365678,0.552989025,0.865839477,0.918706673,0.630876028,0.613943312,0.632133888,0.182535733,0.20233131,0.639162666,0.512159246,0.690096635,0.610954152,0.53646454,0.466310227,0.413647715,0.572585175,0.687340642,0.654238292,0.573415735,0.396511154,0.350245045,0.274602127,0.418490224,0.448127787,0.734060535,0.623594176,0.36487902,0.769903738,0.46436447,0.159707369,0.480615792,0.549291866,0.652820406,0.698027514,0.732351737,0.76442465,0.29134479,0.227665937,0.19734656,0.162535256
MAGOHB///MAGOH,0.425753485,0.504518838,0.637337275,0.619935123,0.620991586,0.608370761,0.677382155,0.667282431,0.646100862,0.645111375,0.372242132,0.674612959,0.683960518,0.617174726,0.632717398,0.572291258,0.740907015,0.607567495,0.735829651,0.591067721,0.558012777,0.547691782,0.673687997,0.507159906,0.557935288,0.637447106,0.714128923,0.656164915,0.754514134,0.621153866,0.506977816,0.595306011,0.670919015,0.810225498,0.753559199,0.522389403,0.744404579,0.592966906,0.657539317,0.624187281,0.689989519,0.49778407,0.611041314,0.610128266,0.676301025,0.296710164,0.634121205,0.477981228,0.66049942,0.590944155,0.519665458,0.31815633,0.14616546,0.719821599,0.53852999,0.441931032,0.401615783,0.639325546,0.557107859,0.586297987,0.672901761,0.518458589,0.72950791,0.52307011,0.56490753,0.590770097,0.580880231,0.694548858,0.641195308,0.582852019,0.593800637,0.708639613,0.532706132,0.531563195,0.689107093,0.645721139,0.502777581,0.566966431,0.395786319,0.691002688,0.485558231,0.749863703,0.65019546,0.658212869,0.745504607,0.580219359,0.59336655,0.685168233,0.504447685,0.681458557,0.380681424,0.793119697,0.589703055,0.659756007,0.56296467,0.534474757,0.600181969,0.596027354,0.659687103,0.651722812,0.635261456,0.6519684,0.519270126,0.495447066,0.826279287,0.774758399,0.788245375,0.752571115
HIPK3,0.732636846,0.64471479,0.621586743,0.635325024,0.581002039,0.604206564,0.392571371,0.674464887,0.676485308,0.766225793,0.496573399,0.629417961,0.586669072,0.760254231,0.529905968,0.77233039,0.395999677,0.716287784,0.709476923,0.791687866,0.68693534,0.62190455,0.315051815,0.311520942,0.38587484,0.698485832,0.70810145,0.527596861,0.487821542,0.559459553,0.746019721,0.652258312,0.316702311,0.581579399,0.487641379,0.514942484,0.453278202,0.640961781,0.36478727,0.538279606,0.263489169,0.783418763,0.405698091,0.554362911,0.460772054,0.536845603,0.535803623,0.522481046,0.444170076,0.439390543,0.405787919,0.487870071,0.52176385,0.47969245,0.426846161,0.647283143,0.674833206,0.715382555,0.55469137,0.540065462,0.647710492,0.70533881,0.551776963,0.431602624,0.482039717,0.500272877,0.702614648,0.590067553,0.532528499,0.415490541,0.598267747,0.415398696,0.631422059,0.313278023,0.253242856,0.730293612,0.658222115,0.607592637,0.540195515,0.677787847,0.628732903,0.777358073,0.564410277,0.620750842,0.62684947,0.720597846,0.628636749,0.698070041,0.390756525,0.493281054,0.474674225,0.753991946,0.470555873,0.48959254,0.771062804,0.734855288,0.450137774,0.32667715,0.495427022,0.672006916,0.427036902,0.550922109,0.324377412,0.0235958,0.356289908,0.438051493,0.23687385,0.124738686
TEF,0.642104504,0.374990281,0.48208772,0.176503938,0.479291141,0.329623946,0.262305242,0.229533884,0.25957319,0.28144172,0.126490733,0.018505193,0.016146999,0.402331389,0.308405554,0.342584632,0.29588806,0.210236412,0.315770153,0.332623409,0.084790921,0.251545828,0.410241417,0.329581742,0.406966891,0.022204757,0.257079187,0.311007328,0.225915105,0.343027477,0.219614629,0.291094419,0.193035641,0.342447501,0.117135987,0.233691591,0.182920987,0.229680891,0.28834879,0.08400095,0.253530406,0.299402918,0.275621872,0.359932079,0.137115275,0.18628061,0.065040701,0.36246343,0.269070032,0.2561531,0.146581017,0.333296769,0.177105686,0.372504947,0.557250605,0.28804262,0.23363173,0.315482671,0.407495229,0.212688577,0.023772787,0.370458828,0.082233995,0.419877462,0.205872999,0.288498698,0.182465167,0.186595844,0.412952348,0.351882834,0.350956368,0.135678695,0.317171948,0.54374058,0.423953634,0.288170809,0.035780744,0.190139807,0.52161262,0.389984273,0.383916355,0.603300645,0.120063492,0.343886292,0.284050965,0.34851773,0.353188224,0.193262384,0.18793169,0.422518819,0.526354911,0.348642541,0.197335413,0.288855481,0.156676656,0.362954089,0.39734859,0.143300836,0.373113975,0.271527349,0.287307548,0.03227296,0.266846729,0.462582825,0.020014628,0.018290828,0.040816327,0.092555979
ITGAX,0.400393707,0.625304466,0.225982237,0.19513166,0.249582521,0.266497631,0.220809755,0.586973423,0.626154087,0.763449114,0.339718187,0.62347888,0.425863968,0.549144337,0.16713285,0.141995097,0.397969041,0.791475886,0.438860719,0.758167245,0.778081382,0.679824952,0.691676429,0.181801293,0.262582387,0.683649485,0.603813287,0.667217403,0.614060147,0.798538955,0.570032037,0.623085031,0.081632653,0.157155994,0.592740811,0.240924217,0.483873427,0.253279424,0.160780852,0.655289028,0.188263701,0.805194089,0.727389289,0.575334908,0.767449986,0.15187861,0.778924134,0.764863478,0.817356524,0.738327114,0.348648945,0.473981186,0.622427147,0.719097379,0.819243477,0.553385253,0.205199301,0.27533078,0.746996844,0.372980993,0.58779294,0.683999615,0.608573878,0.708138059,0.814708016,0.368181419,0.765536792,0.545371221,0.61779239,0.353458061,0.220777386,0.091159726,0.644213505,0.391921235,0.117313525,0.222174784,0.867965331,0.703691963,0.346789247,0.746919077,0.631050551,0.849121369,0.714954953,0.835017895,0.860588148,0.903038283,0.851849309,0.300226029,0.892765509,0.854826525,0.491137015,0.843118059,0.791390926,0.397798158,0.932833846,0.689986747,0.701176656,0.926136947,0.088324797,0.19947826,0.125715596,0.201659965,0.272025508,0.267495005,0.140983854,0.15669001,0.189907617,0.151873409
ABLIM1,0.4308752,0.427814161,0.555572178,0.609290699,0.083340596,0.523634166,0.511660285,0.343520994,0.396000742,0.336877158,0.261810684,0.333798696,0.478961377,0.466281537,0.271111647,0.527804191,0.363661982,0.397190961,0.36087598,0.450647408,0.327182323,0.351679572,0.488991226,0.551020408,0.550735821,0.274283756,0.562394818,0.345157784,0.522703839,0.503289394,0.346938776,0.433946324,0.469244387,0.243833479,0.655210847,0.420669287,0.447237941,0.745403594,0.387304064,0.464554751,0.410008398,0.451146845,0.44377062,0.36989795,0.516169214,0.625294504,0.508316024,0.415016384,0.353826196,0.448325461,0.371310136,0.371287211,0.332836952,0.361080945,0.558944688,0.4399984,0.445532396,0.537240393,0.408163265,0.35216246,0.432216705,0.263462228,0.596524829,0.469520237,0.352262991,0.496231971,0.383932855,0.304873256,0.485936418,0.103936864,0.477024023,0.567339043,0.478801741,0.500031034,0.734648581,0.286388183,0.09867088,0.546533328,0.469800211,0.456586879,0.410298605,0.217754928,0.466446281,0.277909737,0.378341222,0.386859686,0.445750668,0.513455301,0.375242719,0.511787639,0.466051148,0.373384025,0.45039931,0.567232169,0.196652346,0.445816577,0.589607622,0.401591221,0.39027001,0.38229926,0.428857451,0.305457818,0.168779511,0.176048258,0.824014545,0.706095002,0.579675264,0.705812754
DNTT,0.350362693,0.1784764,0.448738367,0.867294156,0.839526778,0.961138319,0.884750469,0.713926676,0.102622695,0.143346574,0.879285102,0.283263361,0.914098875,0.13489589,0.945205358,0.841895008,0.201135064,0.06122449,0.117524062,0.1792113,0.257070231,0.083116845,0.108269487,0.942717368,0.487028766,0.552608263,0.131603987,0.158255507,0.203529834,0.099522951,0.482854666,0.761600087,0.171166036,0.248404122,0.85293464,0.131484162,0.13366352,0.710917319,0.082283154,0.893893092,0.214279084,0.103931777,0.060045074,0.785581956,0.977251472,0.158358102,0.202210796,0.948631349,0.970032053,0.743948862,0.942167881,0.595979505,0.968397725,0.041608713,0.196880015,0.208534464,0.205199301,0.233913527,0.886151795,0.97255246,0.101437392,0.648586527,0.126787335,0.071573943,0.100792071,0.170993125,0.811197741,0.946028314,0.925915123,0.789125835,0.97567723,0.981516539,0.159592462,0.95990275,0.130511911,0.488432219,0.32092461,0.121491235,0.229100917,0.221020771,0.179143758,0.08655766,0.139839901,0.143335707,0.103468324,0.104303966,0.135852691,0.980268778,0.137578826,0.040816327,0.401256106,0.637475745,0.128753953,0.931942888,0.138151953,0.130804732,0.166138797,0.022660458,0.124863113,0.193303848,0.132019094,0.137005801,0.168779511,0.20447065,0.983749011,0.979941367,0.96114221,0.983732153
AKAP12,0.119855543,0.081632653,0.478695915,0.15801373,0.489712238,0.497831338,0.424002401,0.17319908,0.135870224,0.838425416,0.018394854,0.228472655,0.360028402,0.522721901,0.208176284,0.424583665,0.088822122,0.049248452,0.243131039,0.218463487,0.330194455,0.202073844,0.165243262,0.310230807,0.378516924,0.3261476,0.282382906,0.350306759,0.318706059,0.199527971,0.29408638,0.09642076,0.279631478,0.303334015,0.668851213,0.486443432,0.439597891,0.617347535,0.395053661,0.805423957,0.357822839,0.487978756,0.477355678,0.279367303,0.58497182,0.076767253,0.189344716,0.300021571,0.079930971,0.110758291,0.461104354,0.390154948,0.432800515,0.318964871,0.509481036,0.203486076,0.301424783,0.524170971,0.381677124,0.064616719,0.322847646,0.067312966,0.159691066,0.29722769,0.160469594,0.178246229,0.232917093,0.257083962,0.286920827,0.498199307,0.080858072,0.282705768,0.0386319,0.319970684,0.160166218,0.207813025,0.074101397,0.397239266,0.020198954,0.08652955,0.253860041,0.284971369,0.17094878,0.077036436,0.453415669,0.035017928,0.429028616,0.256110448,0.280245968,0.288412945,0.071948322,0.364463068,0.300231868,0.463775722,0.098698467,0.440210222,0.295816552,0.189371931,0.545195968,0.52201859,0.687154129,0.401558108,0.350642723,0.209782694,0.915047724,0.750881746,0.816848494,0.94574465
KRT10,0.763271921,0.802717153,0.830709505,0.801441544,0.774694717,0.759535214,0.797937104,0.792519278,0.826902293,0.813118167,0.789544862,0.7652081,0.853130176,0.84801485,0.768892684,0.833190227,0.83087501,0.772979026,0.871141701,0.897403653,0.769123904,0.798555041,0.792993584,0.769980235,0.806125135,0.838694373,0.77867912,0.815420988,0.932312938,0.828846408,0.880917904,0.853590054,0.907301366,0.905885016,0.860588163,0.897218976,0.853136444,0.776593487,0.785215936,0.906029365,0.90874687,0.836508223,0.914457696,0.907551018,0.853652014,0.904604195,0.862059877,0.843745461,0.796454278,0.809508987,0.82507312,0.813051218,0.761111856,0.85389737,0.796174132,0.842513774,0.842140064,0.806363958,0.755400427,0.896814562,0.919735266,0.830545765,0.849899473,0.846169871,0.840156839,0.802923417,0.874193283,0.915681129,0.877350069,0.725302363,0.742190532,0.824792575,0.879995752,0.807738555,0.904737199,0.912494846,0.848438834,0.865662868,0.812876323,0.761038405,0.883386085,0.881136567,0.87038355,0.883841299,0.923164856,0.887522185,0.854675407,0.821204028,0.878129301,0.850210562,0.895832144,0.928780113,0.846937799,0.806236514,0.80956278,0.84829515,0.911248777,0.823767224,0.834326054,0.880659276,0.896219008,0.879192219,0.530612245,0.652168951,0.927067596,0.890833778,0.939779463,0.951764776
FBXO9,0.931262103,0.937148078,0.922861781,0.786819911,0.918484134,0.913773426,0.916941753,0.882620562,0.926069011,0.939136767,0.900403553,0.906214909,0.882971987,0.97958141,0.91413139,0.903667991,0.891058594,0.895346556,0.903766225,0.91393121,0.936472335,0.915637497,0.867102285,0.937831376,0.872714186,0.92638768,0.912740315,0.94704062,0.914852581,0.925855739,0.954589662,0.945350562,0.923485556,0.903367928,0.943884748,0.916403467,0.919380431,0.967060245,0.927089241,0.929723403,0.934370914,0.938005663,0.891544439,0.903196099,0.929123613,0.969902192,0.924802197,0.959357583,0.898338802,0.92846383,0.936805574,0.92284995,0.920228525,0.940632356,0.980215059,0.976248961,0.982147459,0.900506233,0.942809617,0.925268329,0.914108145,0.92664541,0.900110057,0.925785333,0.937514304,0.883594387,0.933779733,0.939559449,0.954050423,0.959988461,0.933610114,0.854811014,0.928352514,0.958279405,0.923958947,0.905073036,0.955249865,0.938160165,0.971555096,0.895327138,0.971756928,0.87388449,0.921416757,0.935354714,0.88073897,0.937592409,0.950469337,0.885406119,0.90680123,0.932522213,0.972630225,0.908089632,0.964494244,0.904578044,0.946973066,0.960168879,0.922683975,0.939698882,0.869588282,0.870569802,0.950357207,0.912774328,0.953991226,0.961062747,0.829841131,0.845999619,0.841642812,0.797018271
NCR3,0.248297581,0.254345175,0.365955404,0.327459195,0.450817219,0.592414405,0.38288774,0.090074215,0.217230204,0.502116479,0.630510193,0.483804902,0.461274022,0.436540253,0.312040112,0.226584535,0.494344265,0.418860468,0.376733033,0.175530889,0.300044595,0.518217689,0.503393466,0.417326901,0.409248649,0.52881201,0.197538533,0.332200997,0.129734673,0.320129433,0.495659201,0.451472391,0.651566135,0.591743486,0.25544949,0.47447816,0.67596328,0.368040517,0.531498372,0.548597614,0.653913556,0.297983762,0.408826577,0.497374759,0.445188071,0.514110569,0.445304945,0.208005793,0.524952984,0.396844336,0.505659378,0.507429567,0.543837197,0.332912926,0.326902554,0.472481979,0.439854388,0.498353111,0.444807669,0.388952434,0.429304944,0.551580694,0.688004206,0.285369073,0.421745134,0.322719872,0.434651971,0.226436754,0.471791218,0.211028661,0.526782371,0.489130836,0.438001727,0.272717074,0.345295422,0.483738141,0.448979592,0.181900395,0.477014027,0.500057522,0.261877547,0.386069398,0.46691947,0.46352418,0.54913837,0.531379426,0.515550547,0.47565343,0.478177827,0.609350494,0.360381963,0.370619334,0.224489796,0.348035318,0.456150827,0.589948806,0.419959983,0.380075541,0.362642189,0.491683627,0.351581416,0.354512503,0.485571209,0.586137093,0.176860091,0.109404326,0.138762919,0.47713511
