0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0.818987735,0.667235502,0.601771734,0.760394673,0.717945499,0.629532099,0.772114467,0.826286928,0.686058516,0.605594152,0.760843032,0.680106008,0.717139013,0.69218445,0.754719993,0.691879639,0.672824664,0.536674909,0.788762721,0.590373327,0.428571429,0.57024743,0.597799977,0.546431901,0.531533768,0.609768609,0.651812833,0.533602263,0.815760966,0.444632732,0.641889507,0.485715945,0.708181309,0.463702818,0.702824134,0.69054073,0.771166972,0.78691551,0.667249847,0.788357056,0.809055137,0.738303058,0.756127424,0.668416116,0.565512551,0.451633258,0.642492356,0.509677091,0.689897113,0.719957085,0.796170309,0.72758898,0.843357269,0.634574574,0.584889086,0.587080451,0.653510747,0.758271228,0.71517678,0.620304924,0.841035062,0.713271211,0.495341827,0.595086448,0.595088184,0.646874754,0.730986847,0.691773037,0.591808243,0.487846683,0.751885214,0.493141095,0.591229492,0.49060733,0.151948783,0.681448625,0.683743375,0.674991956,0.698511096,0.609006849,0.552315032,0.477221845,0.763409831,0.656881947,0.684356428,0.619041414,0.694812676,0.643239577,0.71561141,0.820628196,0.675735206,0.740270393,0.574360533,0.31831465,0.677166273,0.691150546,0.621277051,0.578048223,0.725105453,0.745071402,0.61274565,0.695842982,0.809342443,0.808000219,0.857734684,0.859161711,0.845755811,0.924106253
0.899717865,0.910488976,0.747493941,0.720867252,0.92077804,0.508985632,0.897779249,0.958136329,0.974546587,0.968745117,0.870959207,0.960881925,0.612316132,0.972532433,0.699385754,0.943488428,0.751446295,0.854833462,0.582974166,0.826384302,0.683277745,0.821929693,0.498085117,0.554098845,0.551020408,0.930771013,0.897310168,0.666312793,0.813813572,0.833467363,0.836829278,0.888033045,0.433041095,0.664449029,0.66522832,0.627638526,0.590928857,0.568892598,0.373535721,0.7731206,0.54026283,0.947163862,0.816317593,0.927596379,0.650121105,0.453387833,0.866134163,0.854815455,0.765777575,0.903176383,0.515838494,0.729803356,0.81974933,0.682274149,0.82869433,0.722753414,0.610214719,0.774946383,0.731855927,0.810149771,0.923868054,0.697923691,0.732915326,0.598294113,0.860780982,0.552574313,0.698894452,0.861914933,0.922039862,0.740205416,0.546834294,0.506305585,0.899145955,0.5847002,0.624541958,0.692740775,0.946356874,0.938649749,0.636762568,0.775684863,0.876635573,0.638433218,0.843049838,0.79342082,0.924979025,0.9260063,0.939736806,0.429000006,0.772293307,0.881614035,0.874353854,0.862832805,0.71787066,0.567047962,0.949695092,0.707506407,0.556786248,0.809881337,0.965217738,0.695171047,0.909571111,0.651449926,0.507037701,0.706561678,0.298124669,0.265898141,0.45545899,0.354019042
0.599247626,0.608895351,0.650925656,0.566020757,0.593395289,0.818855337,0.611793519,0.64004894,0.523153355,0.855175988,0.505171008,0.657521595,0.823419644,0.586490021,0.782718829,0.611752505,0.139249323,0.380731341,0.670675431,0.781330748,0.815775048,0.514764529,0.747348525,0.609878329,0.297516354,0.512570929,0.624095537,0.837192913,0.602516564,0.658860193,0.881900725,0.529725477,0.860718912,0.56246217,0.919050021,0.757125442,0.982648783,0.783191225,0.607553296,0.848253866,0.888642702,0.345185212,0.316436658,0.459084732,0.752732708,0.774311622,0.190381013,0.704065346,0.460814554,0.55867129,0.741544425,0.198440506,0.426179312,0.515993033,0.545674229,0.44096661,0.76742008,0.38907841,0.596243006,0.615794988,0.53491241,0.718884203,0.477019242,0.274612431,0.578801225,0.440749241,0.604289648,0.398625774,0.236124224,0.573247515,0.71018558,0.192118971,0.756969162,0.532329264,0.713334839,0.398467245,0.44202815,0.4838556,0.574996825,0.578642335,0.385596307,0.606465585,0.177828383,0.211460523,0.98154355,0.475909973,0.642473855,0.433103758,0.708390584,0.456789625,0.605288207,0.457586216,0.923979312,0.453904599,0.691284397,0.701757578,0.687038245,0.37995107,0.182344277,0.731290779,0.916006837,0.479542336,0.748732748,0.788162353,0.192334392,0.12244898,0.09319634,0.137653455
0.280688584,0.712870704,0.481123115,0.706968457,0.244897959,0.546521839,0.524411679,0.413621766,0.619768763,0.616487449,0.090627617,0.293885424,0.291091482,0.604399996,0.53167379,0.376104306,0.481228541,0.399442394,0.61741252,0.486229238,0.402260236,0.364381183,0.486021277,0.588095131,0.447000982,0.504890797,0.725788982,0.670615847,0.605392043,0.491994338,0.527208725,0.578560068,0.504306031,0.251209943,0.787457159,0.413512347,0.552563474,0.771419996,0.599344457,0.599777952,0.576356259,0.401659026,0.301475721,0.512070044,0.563914728,0.575761027,0.564067747,0.546957051,0.462488649,0.520920743,0.47475777,0.496886546,0.430648602,0.557961639,0.604259085,0.530274581,0.479374225,0.538967973,0.596313345,0.49982344,0.504566525,0.394203018,0.450086559,0.539074797,0.547492654,0.587617831,0.542595427,0.527138143,0.465008613,0.353569948,0.614319379,0.412870499,0.38657799,0.209376011,0.516312,0.575575641,0.454607445,0.475437715,0.573783707,0.500587103,0.485687664,0.479540774,0.551020408,0.286881408,0.373983923,0.506759822,0.433997626,0.532953377,0.442634281,0.423894523,0.520686874,0.491096932,0.597184144,0.375980779,0.350507472,0.620158821,0.545938524,0.678533201,0.313123076,0.575491271,0.555276635,0.356417318,0.531583428,0.18085211,0.722287978,0.731041808,0.713731057,0.746532807
0.740017243,0.773079389,0.616659444,0.531402109,0.599840851,0.562305155,0.580438967,0.540895031,0.691525961,0.721272173,0.728684865,0.496818171,0.811641305,0.610787187,0.765013084,0.612788765,0.696213432,0.709379714,0.678161229,0.769471375,0.792752372,0.724634768,0.767071065,0.830839032,0.59200054,0.78502355,0.732022712,0.790257171,0.62621043,0.82780971,0.789072717,0.857251584,0.60770547,0.598397928,0.800494022,0.650719462,0.645278625,0.780492452,0.60397393,0.860849799,0.759183961,0.540124644,0.596592018,0.584196278,0.788157164,0.855131626,0.425722723,0.668431941,0.649647446,0.649538266,0.742906589,0.668253585,0.654270382,0.557171019,0.680711904,0.706163808,0.695048665,0.654740604,0.624499132,0.93592047,0.555694353,0.617271147,0.660669109,0.680077759,0.65186224,0.586842438,0.521529937,0.600690642,0.93329158,0.874152944,0.699652277,0.961609054,0.799655302,0.71020248,0.454276145,0.59645652,0.692494036,0.576525579,0.713981965,0.610584276,0.540822018,0.47771169,0.568667266,0.507035402,0.728983974,0.59684184,0.684987455,0.652748287,0.55453319,0.485020532,0.640423918,0.524641699,0.766277348,0.870842451,0.701684492,0.769368533,0.848414077,0.543384971,0.882117236,0.662363523,0.740515931,0.877283368,0.765610799,0.677165307,0.453323452,0.476229733,0.477858881,0.46325907
0.11742199,0.330662901,0.172813535,0.28116774,0.07801044,0.060748964,0.209360872,0.116285218,0.256799982,0.033970915,0.673576112,0.081068149,0.145179788,0.077307787,0.121066612,0.387318088,0.251006221,0.233367131,0.323021269,0.177843016,0.306343442,0.190459535,0.211215416,0.239343497,0.345235011,0.200736027,0.147309737,0.307449474,0.439036418,0.057485157,0.092048823,0.247112961,0.229455305,0.014970591,0.756175154,0.070855829,0.126108408,0.296978478,0.257161414,0.354915415,0.318941245,0.014889034,0.107266048,0.390597952,0.753623506,0.045530569,0.156656599,0.049934586,0.237932785,0.064389703,0.480975797,0.151035682,0.419243043,0.02959892,0.101474602,0.181803312,0.220587353,0.070589948,0.035489895,0.329729355,0.500234287,0.016608907,0.48724413,0.06738469,0.020076454,0.071138931,0.024630263,0.208745181,0.072916488,0.663922419,0.387398723,0.031090971,0.11961306,0.088315395,0.052722386,0.123046052,0.193671184,0.279289945,0.0159498,0.32334583,0.02017167,0.466310227,0.069467041,0.379412455,0.149811062,0.28708145,0.024746136,0.405911165,0.176726266,0.129441043,0.040335213,0.352244178,0.151790578,0.426446397,0.27872382,0.017963665,0.237455075,0.036203843,0.295746467,0.075275969,0.159269261,0.091920551,0.199150078,0.334427267,0.579191349,0.519740966,0.679994287,0.541431059
0.052992959,0.222033718,0.533893606,0.124705038,0.027687379,0.491466647,0.423734061,0.063453744,0.06728004,0.115149406,0.204081633,0.405894929,0.426317114,0.129148304,0.114887525,0.097926955,0.537303276,0.091878261,0.023361288,0.42399215,0.139482743,0.551677654,0.29463267,0.572372629,0.475022585,0.074513984,0.094932047,0.248367444,0.534964998,0.323650966,0.041730098,0.043762997,0.537795917,0.52442399,0.155712138,0.334630445,0.227213452,0.07227215,0.440378317,0.020408163,0.173895052,0.139922031,0.676224701,0.468105862,0.519725611,0.250112627,0.365110169,0.5358862,0.06325032,0.270382383,0.327366774,0.282500499,0.272454702,0.341500268,0.430200091,0.080575528,0.072360288,0.084145583,0.261797478,0.226380151,0.717074205,0.292441505,0.620477713,0.44806791,0.140678469,0.325089327,0.577589195,0.083164383,0.592776214,0.145166449,0.093382661,0.652315625,0.180893504,0.176276326,0.270916271,0.02473869,0.095191154,0.168034109,0.369001382,0.247918972,0.261877547,0.442850998,0.427926289,0.167312801,0.53020805,0.553740732,0.12786024,0.373612189,0.048964936,0.531000521,0.401106932,0.12028041,0.080572516,0.4682764,0.723913785,0.381336745,0.422196349,0.409489189,0.417785958,0.023840094,0.01946293,0.07039197,0.045257554,0.272955791,0.814601645,0.84028635,0.695629908,0.677019741
0.410378222,0.828451168,0.849991242,0.883481489,0.805506567,0.849455386,0.669646196,0.820745086,0.758618392,0.904678218,0.653497985,0.676545089,0.640819009,0.611094195,0.68616266,0.41842388,0.92058434,0.977321758,0.96380693,0.836668454,0.785172354,0.807545284,0.886490621,0.829600356,0.475402358,0.832012931,0.784465802,0.66997777,0.425671228,0.528859895,0.819303461,0.545397922,0.631559106,0.242108835,0.663683301,0.365562171,0.471134602,0.391737484,0.110373803,0.771939799,0.476217817,0.89174364,0.204081633,0.570933319,0.725909798,0.726193259,0.50652566,0.511063624,0.961414957,0.648708319,0.210923511,0.315606511,0.016162219,0.566404193,0.405926875,0.360690954,0.458800669,0.309031799,0.502560144,0.860839093,0.42006654,0.700113814,0.639230414,0.253305293,0.631596219,0.237740669,0.542782207,0.267870352,0.921084127,0.685016412,0.973713152,0.292194473,0.412237957,0.325240525,0.34908205,0.517656197,0.571974546,0.547100546,0.366152886,0.929353345,0.246830319,0.454440297,0.769965527,0.372390046,0.323803666,0.408717628,0.637915165,0.573621467,0.751591997,0.401044679,0.483994487,0.48833511,0.495794457,0.481599447,0.597971856,0.601381094,0.591836735,0.470110164,0.215549463,0.314188881,0.835598604,0.274489201,0.355587958,0.513257256,0.938183418,0.949731698,0.924239727,0.96307697
0.328317536,0.334385887,0.117793966,0.374346428,0.474534354,0.569945081,0.588262769,0.256578346,0.239703106,0.466144621,0.201505831,0.252815915,0.547391916,0.157307927,0.108890424,0.381407757,0.439153209,0.265306122,0.265806387,0.528204964,0.507618941,0.503671114,0.437760674,0.166129903,0.475781576,0.52485234,0.436177401,0.451000053,0.533004712,0.494319977,0.482731124,0.456922725,0.604229425,0.457414888,0.857008172,0.530502451,0.558847411,0.809903025,0.168484257,0.929054921,0.577691936,0.332040913,0.309628089,0.948533944,0.452886118,0.38347318,0.217992838,0.554230675,0.360331739,0.156375005,0.249482917,0.387343018,0.257707995,0.067273877,0.191623504,0.256591212,0.514336212,0.148565759,0.314160929,0.211759482,0.220072698,0.188092699,0.236466639,0.280448079,0.262142375,0.330892594,0.142422284,0.10625777,0.234518734,0.095518464,0.162207889,0.28103118,0.149270682,0.191643367,0.112016552,0.148169669,0.378705398,0.210069841,0.375925835,0.456881625,0.368572372,0.158143952,0.210575579,0.182076434,0.257054719,0.371623143,0.296751692,0.757763386,0.547912835,0.163265306,0.241532175,0.63393814,0.2361547,0.535885302,0.244897959,0.55019723,0.536856837,0.054966178,0.328796244,0.272427105,0.335643969,0.394183618,0.432895661,0.454414799,0.960491225,0.899534116,0.765964808,0.96409594
0.520128872,0.914033898,0.795946776,0.732603594,0.402361753,0.882545872,0.750122802,0.805742308,0.746897632,0.604393259,0.868174552,0.564504706,0.831655789,0.528001953,0.838561922,0.616048112,0.550338475,0.596015372,0.4968479,0.97132236,0.774345656,0.941906518,0.769738539,0.960373684,0.845162294,0.893310549,0.685339751,0.792969774,0.72273118,0.184102067,0.646594792,0.703803282,0.707704041,0.688703778,0.851770916,0.703615175,0.783229231,0.829256662,0.216415112,0.516746368,0.173043724,0.437388036,0.81235966,0.710347917,0.89036377,0.737515343,0.694209186,0.637884706,0.962115881,0.63906331,0.967591599,0.756863759,0.673193887,0.375709187,0.812078683,0.387229393,0.595213709,0.729401969,0.865368324,0.350556725,0.734274051,0.870996005,0.859570871,0.742144088,0.7294082,0.668519574,0.873421063,0.594852679,0.346494109,0.313450608,0.521151646,0.780408264,0.896412726,0.814659186,0.75803663,0.610249536,0.73269396,0.696357995,0.811498364,0.738071728,0.662366289,0.742853475,0.730059851,0.728809458,0.629260488,0.38793478,0.857877119,0.602472723,0.551940446,0.486129986,0.605742618,0.612379633,0.963390258,0.563051235,0.204959196,0.678521552,0.823200829,0.728238642,0.184888201,0.694326121,0.772573771,0.486948395,0.744664355,0.69979524,0.34302982,0.211008768,0.268723396,0.328467375
0.055966555,0.426164827,0.385744552,0.402518151,0.307276087,0.280714812,0.367189167,0.506155642,0.340079656,0.358410083,0.390391721,0.309237413,0.552837695,0.394898505,0.444392158,0.329411952,0.390822515,0.138019997,0.520380253,0.427383656,0.360865542,0.199349188,0.500752343,0.362767303,0.368029709,0.333406642,0.26236224,0.293620406,0.261777205,0.333716166,0.290442291,0.347774373,0.402396586,0.475739724,0.64518378,0.459407705,0.508552276,0.436411908,0.629350205,0.610376472,0.441449061,0.385171975,0.326530612,0.505654182,0.301293016,0.560275333,0.520777492,0.338503142,0.267298938,0.396507792,0.306122449,0.335018872,0.344161796,0.369769325,0.419821488,0.401024295,0.563980843,0.43973057,0.366576985,0.385930614,0.383756862,0.461576063,0.492341783,0.321185692,0.341298073,0.386969833,0.403043043,0.526292646,0.370612115,0.505033656,0.553985332,0.433491813,0.260068622,0.341221273,0.438249975,0.413095681,0.348448713,0.285109783,0.463225336,0.370510244,0.298325327,0.289553493,0.390414745,0.090987656,0.269027066,0.305312657,0.236864377,0.229487783,0.299732771,0.342488158,0.351681418,0.377014284,0.358060262,0.425912208,0.22496453,0.343400745,0.313142368,0.49123897,0.400663509,0.37706244,0.319360706,0.357677807,0.367470917,0.352263817,0.617271754,0.569376405,0.662641512,0.626358751
0.221117407,0.918365235,0.681993682,0.477251295,0.634013766,0.752458068,0.63728884,0.668614185,0.887737233,0.370646232,0.783633651,0.424419671,0.841926027,0.551037057,0.875118853,0.642052233,0.412323616,0.639200429,0.563830558,0.963477167,0.65948394,0.947817,0.596797171,0.903887275,0.8435086,0.906584538,0.682164173,0.647513032,0.647306641,0.248773376,0.702356238,0.408636644,0.467662157,0.624651608,0.899198069,0.56061004,0.847903976,0.764813495,0.375350376,0.718277629,0.651207232,0.236813132,0.661612633,0.509972951,0.899204294,0.818061967,0.633121156,0.273840972,0.8574154,0.488908971,0.924728402,0.722102583,0.172366997,0.24812638,0.922313577,0.361210034,0.739157952,0.757913332,0.715473011,0.256550883,0.535101732,0.716000229,0.784834388,0.604809388,0.678442774,0.56240874,0.864431086,0.553832409,0.471086413,0.211924975,0.457035657,0.264278494,0.841478183,0.79030658,0.874640127,0.217085078,0.792985259,0.566215482,0.73587766,0.768587829,0.593761691,0.490034159,0.387135565,0.599372812,0.443985033,0.226103818,0.865185786,0.391425309,0.584200686,0.569108079,0.26827745,0.442770676,0.936733265,0.456412939,0.143737442,0.786398176,0.536482818,0.775645299,0.089047019,0.458588265,0.319735518,0.117986156,0.801464974,0.698412803,0.140510329,0.204718708,0.087587709,0.088424104
0.837638687,0.755567636,0.381516826,0.595977152,0.189758176,0.592249475,0.265977857,0.773552628,0.796699464,0.453280567,0.606777424,0.355963234,0.744588064,0.163766389,0.618517912,0.386880214,0.308538964,0.526613264,0.067611327,0.946500659,0.647714077,0.896763329,0.634828871,0.867797377,0.642758554,0.833694872,0.392887476,0.578978465,0.508884287,0.129798049,0.536904159,0.474623507,0.480599724,0.706378682,0.813522085,0.546365712,0.627097055,0.691768356,0.111576668,0.441385696,0.114328521,0.028028302,0.719964606,0.435324606,0.627274701,0.567903323,0.328088758,0.44577468,0.845271806,0.329230177,0.8610646,0.318998463,0.266260141,0.175772638,0.696604588,0.300486356,0.274312877,0.399681003,0.760075399,0.180034332,0.247579608,0.703003773,0.701010275,0.402008534,0.53876665,0.415073266,0.763529771,0.312519093,0.459907981,0.222837205,0.275644661,0.592149795,0.717844352,0.683515493,0.609757339,0.102040816,0.647334438,0.449668905,0.632547124,0.539872353,0.553360778,0.631930327,0.671778008,0.414824122,0.480152505,0.130785796,0.712576142,0.404918397,0.233718978,0.434173759,0.2698394,0.375433801,0.921087961,0.376172931,0.068917992,0.463455765,0.60474737,0.559780604,0.043241946,0.545765356,0.41553353,0.157780544,0.476186754,0.592578948,0.075293302,0.045064598,0.054953157,0.01974685
0.24803842,0.306122449,0.690576496,0.177971688,0.344506532,0.158785514,0.428252212,0.688079287,0.71968567,0.697844104,0.441642197,0.467030229,0.468398433,0.629682224,0.615672674,0.288130941,0.61601358,0.626643269,0.390400203,0.921509777,0.908205774,0.945220739,0.80925762,0.740826765,0.390988759,0.936170832,0.789218809,0.739540592,0.245309707,0.933700466,0.763665005,0.756872822,0.199274715,0.485531976,0.4078127,0.579197214,0.653511068,0.586270847,0.106067924,0.85027274,0.606131851,0.804555945,0.490158084,0.440573509,0.385890548,0.602061381,0.378769162,0.723314365,0.776820142,0.557834669,0.290285764,0.07523683,0.152983335,0.620274243,0.722576674,0.762684679,0.574166843,0.257206781,0.445788098,0.526005437,0.112695664,0.497299105,0.212456454,0.096161894,0.813945204,0.295346752,0.506460879,0.337094067,0.152070072,0.551594998,0.351566685,0.19176199,0.597518984,0.331226941,0.194642045,0.420395983,0.896252025,0.566027416,0.582415373,0.151374502,0.745281904,0.20272947,0.223674092,0.532314571,0.534096616,0.804621636,0.820401127,0.156865944,0.177452893,0.161742257,0.460570443,0.530722256,0.642173407,0.480823067,0.839005925,0.695911778,0.636400192,0.806486431,0.146673692,0.358641144,0.175448849,0.099240848,0.249666059,0.205174059,0.142391906,0.162129564,0.127627547,0.13391841
0.633320865,0.564369743,0.558290906,0.653400242,0.661917538,0.539680325,0.69259175,0.584340968,0.569769439,0.692915409,0.070468844,0.687912146,0.650684855,0.48919854,0.478452486,0.714250507,0.642304672,0.498617474,0.656359312,0.687325946,0.608996454,0.435993156,0.490924307,0.580856538,0.502483505,0.588598217,0.361147011,0.632961016,0.247350501,0.540391312,0.679025069,0.571869263,0.680771092,0.605968755,0.575867371,0.677716394,0.676361415,0.713168566,0.645202019,0.834746013,0.806334047,0.402468682,0.494627425,0.616559213,0.423669311,0.408163265,0.577734878,0.606723799,0.436773501,0.532162119,0.602131839,0.527043114,0.562291387,0.479206405,0.517875399,0.48680181,0.513789185,0.491677263,0.580532707,0.566211231,0.729380274,0.608491999,0.560244267,0.328205642,0.542956104,0.555789948,0.563090349,0.547517862,0.529622058,0.559810243,0.757169729,0.497859808,0.522328843,0.478654351,0.440106126,0.600905827,0.57931579,0.593117037,0.454749624,0.418138424,0.561078006,0.587069437,0.505701188,0.551020408,0.657723658,0.564901491,0.534875665,0.551698082,0.650461201,0.461057426,0.320602234,0.623938816,0.447768099,0.490279546,0.349798471,0.513817557,0.604180808,0.515154483,0.571285319,0.738522976,0.647274822,0.680171807,0.566757597,0.342978886,0.804862663,0.8182165,0.752807601,0.754922858
0.099952747,0.446703034,0.178241463,0.075979414,0.242471533,0.101617941,0.17205965,0.18779698,0.247323462,0.275727458,0.391288741,0.320002451,0.263121893,0.327743447,0.389079603,0.180265713,0.225100905,0.206852044,0.405261629,0.213042003,0.189373725,0.166855247,0.200468644,0.190942257,0.406966891,0.209823799,0.326530612,0.310263585,0.214370155,0.421851866,0.259378696,0.415165416,0.235220614,0.313923612,0.468509237,0.289876474,0.319526014,0.51327556,0.169268594,0.684055637,0.410559184,0.228289383,0.141046829,0.391126573,0.468660737,0.266054675,0.152991745,0.494891148,0.104597619,0.179530027,0.248135682,0.244346416,0.318539662,0.344100153,0.182928577,0.300307177,0.309726654,0.286981188,0.102040816,0.222785439,0.254422954,0.165273661,0.289122404,0.204401921,0.377290895,0.189655877,0.273359932,0.262335514,0.226779722,0.14378518,0.370087209,0.217260294,0.323041644,0.323649114,0.187405581,0.273821781,0.121798725,0.297937583,0.278650119,0.22389802,0.182391727,0.331298267,0.151350263,0.075687805,0.131372061,0.419551501,0.30575098,0.378177242,0.098655032,0.252136867,0.18662824,0.239480249,0.432696328,0.128523653,0.324310222,0.197490675,0.502862609,0.250303427,0.061974547,0.138052323,0.132531234,0.208902868,0.533420178,0.611231626,0.65903568,0.534485067,0.558093231,0.701251708
0.285714286,0.499019235,0.467799877,0.683076994,0.71096895,0.829942505,0.655197762,0.74377836,0.68761005,0.6962194,0.721852501,0.735393835,0.771285504,0.354237789,0.57701311,0.529990744,0.745370937,0.522433464,0.530719083,0.708868488,0.641683292,0.815035268,0.765106454,0.677046144,0.635714367,0.762641034,0.647439422,0.713614434,0.539752958,0.683390135,0.648759294,0.636057217,0.581758077,0.432397013,0.902949868,0.501439873,0.560413847,0.861802412,0.207773333,0.878221213,0.398099512,0.111212608,0.23007997,0.666870753,0.688527871,0.319294901,0.601526506,0.44577468,0.782912418,0.731307161,0.554189567,0.776139089,0.611842338,0.632518888,0.558098953,0.45293765,0.284032948,0.537047754,0.495632154,0.141440259,0.34088722,0.580576701,0.32604005,0.319057178,0.515310208,0.46276353,0.617640448,0.509965203,0.615539188,0.195173542,0.563034669,0.208414158,0.572360921,0.488205152,0.67822614,0.431968773,0.609364236,0.609965864,0.665007171,0.68120428,0.388887517,0.635782056,0.263208954,0.633017165,0.3395572,0.475499789,0.712480034,0.878780396,0.634878589,0.524392197,0.556643823,0.688193692,0.41909666,0.615190277,0.552684374,0.731009773,0.650489672,0.741114391,0.345631457,0.476868723,0.666173254,0.503498406,0.470032411,0.603355778,0.938971982,0.90091712,0.816252112,0.961031836
0.751406328,0.653845992,0.51700458,0.671438143,0.644474489,0.610236841,0.557630188,0.608983617,0.618148043,0.642061022,0.898624614,0.551886288,0.37523181,0.621856695,0.551860029,0.735703472,0.593986566,0.667112956,0.746545798,0.538241798,0.585503878,0.571091715,0.624366218,0.584987849,0.669255577,0.55139504,0.615102332,0.638587123,0.583853343,0.598981324,0.4907436,0.58724029,0.633050555,0.688304514,0.909313959,0.76431486,0.770638153,0.747871633,0.631421269,0.672058555,0.852712841,0.662867629,0.767457068,0.687397031,0.683936416,0.614642486,0.675814747,0.555540957,0.689291524,0.593814794,0.787281751,0.610526582,0.705654679,0.661460473,0.899004639,0.546596783,0.840448915,0.599995704,0.595467766,0.635696392,0.637117601,0.677518913,0.724215612,0.639309804,0.620756353,0.600224326,0.633347696,0.689061777,0.642499053,0.686332315,0.686641393,0.694846956,0.682329455,0.661735955,0.56401604,0.760484626,0.523875424,0.663374373,0.727274837,0.576909771,0.767177309,0.606615357,0.666296181,0.609527304,0.603670146,0.584876023,0.639775744,0.574124805,0.774835712,0.59417097,0.519224276,0.613051871,0.459002704,0.670538997,0.53859076,0.582826374,0.616874209,0.533251982,0.699770566,0.792590015,0.621060422,0.669069043,0.778237922,0.615120875,0.859205455,0.868780885,0.837956763,0.883484801
0.366855722,0.428193106,0.518280439,0.633899856,0.720398158,0.592249475,0.775065005,0.597690396,0.698825899,0.630156351,0.708160041,0.734344984,0.422364176,0.73859568,0.440294935,0.57938152,0.67444086,0.679925624,0.479749097,0.698689593,0.713347039,0.689682683,0.710586715,0.604342799,0.451299816,0.728392587,0.659435973,0.670041643,0.615536616,0.671228275,0.603809575,0.503339668,0.486536588,0.666651303,0.683715145,0.633902619,0.56540704,0.49515556,0.679521857,0.331909842,0.361162554,0.769105774,0.590933411,0.678989634,0.531352432,0.722298811,0.618801088,0.714704113,0.672108307,0.702139351,0.567090383,0.651516908,0.54605666,0.652938835,0.761618607,0.708644464,0.724109616,0.334154547,0.653061224,0.324202062,0.670067903,0.709430495,0.625949373,0.642542109,0.630676408,0.571428571,0.667029144,0.444020878,0.600216906,0.536389527,0.520802523,0.425915454,0.728894359,0.664968002,0.856124246,0.661309312,0.801816569,0.789482464,0.570672814,0.61988998,0.675912662,0.749349148,0.651135011,0.750484286,0.765823117,0.755475865,0.705948858,0.449114249,0.763193115,0.723809557,0.692654066,0.696797912,0.56953575,0.469660452,0.713629965,0.631077976,0.46381449,0.772888598,0.585250027,0.673896143,0.791749868,0.603835359,0.684969555,0.732730086,0.36484377,0.232205186,0.372901339,0.165787475
0.399106521,0.623698956,0.757999318,0.831152443,0.647292064,0.776732006,0.774027864,0.581142993,0.768686074,0.670410019,0.87450104,0.701792398,0.669994555,0.697730516,0.711217652,0.454112394,0.852511322,0.870843523,0.73953055,0.793447092,0.791861385,0.809168285,0.756640513,0.860132107,0.765002305,0.782440099,0.566847191,0.664299299,0.869122979,0.810905358,0.757518921,0.803853261,0.554732084,0.484195775,0.895600014,0.534969112,0.342352842,0.691527426,0.682559979,0.652282236,0.495877571,0.786353381,0.911525087,0.833943866,0.846252712,0.88823979,0.722452309,0.826618156,0.8446919,0.818986094,0.901110537,0.91524915,0.837659581,0.747056052,0.67190266,0.748696777,0.529572948,0.833657685,0.760011181,0.832146867,0.919473672,0.822905392,0.837622422,0.850468662,0.787981455,0.833908012,0.845721959,0.754807034,0.847329468,0.777780812,0.776831046,0.802816662,0.828158414,0.614224872,0.919488163,0.720819803,0.764214484,0.792298845,0.814963327,0.778330177,0.638488462,0.889796,0.859304293,0.7222571,0.853254288,0.790293017,0.6395771,0.911555106,0.761598624,0.831223918,0.879895568,0.696209125,0.752025722,0.856122387,0.848654589,0.790053962,0.873638893,0.870915806,0.81337369,0.886266338,0.814057748,0.803429402,0.880946327,0.624446192,0.925429991,0.927293582,0.896013035,0.921105067
0.054489454,0.183673469,0.48496036,0.125817731,0.49440674,0.178569972,0.05262878,0.040816327,0.112659623,0.335636478,0.536847723,0.42542819,0.279592801,0.574909638,0.081028326,0.504108162,0.097069261,0.162815493,0.065827075,0.037278369,0.181738274,0.044169301,0.080029292,0.084651812,0.130105512,0.058898385,0.065325406,0.038019955,0.038560068,0.116615737,0.11814243,0.07913399,0.104050532,0.189385725,0.423970585,0.131484162,0.040055622,0.027859478,0.048981697,0.054423909,0.090580819,0.108232114,0.06122449,0.058904608,0.087663921,0.109742617,0.544438636,0.14594886,0.081068445,0.523511287,0.396367273,0.155364117,0.303880803,0.121982171,0.193619734,0.038745523,0.030247074,0.116337304,0.06670667,0.418359034,0.053494081,0.24537139,0.049430801,0.049543338,0.617478904,0.040816327,0.541283732,0.112986325,0.560125282,0.184755884,0.102803104,0.29596635,0.230487705,0.043552246,0.050689374,0.126567862,0.257683066,0.121491235,0.202592153,0.136374156,0.234420751,0.050403859,0.71174098,0.094785449,0.315823797,0.220353435,0.079066949,0.072906789,0.086483,0.14719496,0.019378009,0.103754022,0.606934792,0.102040816,0.103347936,0.137693426,0.081632653,0.222129345,0.684931984,0.794600142,0.880979583,0.654562453,0.710687058,0.334900176,0.714967708,0.735552924,0.765322396,0.688809171
